title_year,genres,director_name,actor_1_name,actor_2_name,actor_3_name,num_critic_for_reviews,gross,budget,num_voted_users,content_rating,imdb_score,aspect_ratio,movie_facebook_likes,duration,genres_cut,genre_['Documentary'],genre_8,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2014.0,Comedy|Drama|Romance,Rob Reiner,Yaya DaCosta,Annie Parisse,Frankie Valli,107.0,15155772.0,18000000.0,8895,PG-13,5.7,2.35,3000,94.0,"['Comedy', 'Drama', 'Romance']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1989.0,Adventure|Comedy,Jeff Kanew,Craig T. Nelson,Shelley Long,Kellie Martin,11.0,8508843.0,18000000.0,7470,PG,5.5,1.37,0,105.0,"['Adventure', 'Comedy']",,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.0,Comedy|Drama|Romance,István Szabó,Miriam Margolyes,Shaun Evans,Juliet Stevenson,93.0,7739049.0,18000000.0,10680,R,7.1,1.85,562,104.0,"['Comedy', 'Drama', 'Romance']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1986.0,Drama|Romance,Adrian Lyne,David Margulies,Karen Young,Kim Chan,38.0,6734844.0,17000000.0,29591,R,5.9,1.85,0,112.0,"['Drama', 'Romance']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1981.0,Action|Adventure|Fantasy,Matthew Robbins,Ian McDiarmid,Ralph Richardson,Albert Salmi,60.0,6000000.0,18000000.0,10832,PG,6.7,2.35,0,108.0,"['Action', 'Adventure', 'Fantasy']",,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Biography|Drama|Romance,Michael Hoffman,David Masterson,Kerry Condon,Anne-Marie Duff,184.0,6615578.0,13000000.0,15352,R,7.0,2.35,0,112.0,"['Biography', 'Drama', 'Romance']",,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1994.0,Biography|Comedy|Drama,Tim Burton,Johnny Depp,Bill Murray,Martin Landau,148.0,5887457.0,18000000.0,142416,R,7.9,1.85,0,127.0,"['Biography', 'Comedy', 'Drama']",,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.0,Drama,Jason Reitman,J.K. Simmons,Kate Winslet,Brooke Smith,217.0,13362308.0,18000000.0,31898,PG-13,6.9,2.35,0,111.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,Adventure|Biography|Drama|History|War,Sergey Bodrov,Tadanobu Asano,Khulan Chuluun,Honglei Sun,160.0,5701643.0,20000000.0,37635,R,7.3,2.35,0,126.0,"['Adventure', 'Biography', 'Drama', 'History', 'War']",,,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2008.0,Action|Crime|Thriller,Guy Ritchie,Tom Hardy,Gerard Butler,Tom Wilkinson,209.0,5694401.0,18000000.0,194489,R,7.3,2.35,12000,114.0,"['Action', 'Crime', 'Thriller']",,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982.0,Action|Sci-Fi,Hal Needham,Barry Bostwick,Michael Beck,Henry Silva,40.0,5333658.0,20000000.0,2541,PG,3.5,1.85,0,99.0,"['Action', 'Sci-Fi']",,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996.0,Drama,Kenneth Branagh,Julie Christie,Brian Blessed,Richard Briers,85.0,4414535.0,18000000.0,30618,PG-13,7.8,2.2,0,150.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Biography|Drama|Music|Romance,Bruce Beresford,Bruce Greenwood,Suzie Steen,Aden Young,83.0,4806750.0,0.0,6091,PG,7.4,1.85,0,117.0,"['Biography', 'Drama', 'Music', 'Romance']",,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016.0,Adventure|Drama|Sci-Fi|Thriller,Jeff Nichols,Kirsten Dunst,Sam Shepard,Paul Sparks,263.0,3707794.0,18000000.0,31359,PG-13,6.7,2.35,0,112.0,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2003.0,Comedy|Romance,Woody Allen,Woody Allen,Stockard Channing,Fisher Stevens,128.0,3203044.0,18000000.0,25165,R,6.4,2.35,827,108.0,"['Comedy', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013.0,Biography|Drama|Romance|War,Jonathan Teplitzky,Jeremy Irvine,Colin Firth,Sam Reid,186.0,4435083.0,18000000.0,27882,R,7.1,2.35,18000,116.0,"['Biography', 'Drama', 'Romance', 'War']",,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,Drama|Mystery,0,Poppy Montgomery,Dylan Walsh,Dallas Roberts,14.0,0.0,0.0,12854,0,6.7,0.0,0,60.0,"['Drama', 'Mystery']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009.0,Drama|Mystery,Michael Haneke,Ulrich Tukur,Burghart Klaußner,Leonie Benesch,292.0,2222647.0,12000000.0,52958,R,7.8,1.85,0,144.0,"['Drama', 'Mystery']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016.0,Horror,Zack Ward,Zack Ward,Anna Harr,James Cullen Bressack,15.0,0.0,0.0,436,0,4.0,0.0,378,92.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1986.0,Action|Horror|Romance|Sci-Fi|Thriller,Mike Marvin,Clint Howard,Randy Quaid,Nick Cassavetes,70.0,3500000.0,2700000.0,10082,R,5.9,1.85,0,93.0,"['Action', 'Horror', 'Romance', 'Sci-Fi', 'Thriller']",,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2002.0,Crime|Drama|Mystery|Thriller,D.J. Caruso,Adam Goldberg,Meat Loaf,Anthony LaPaglia,79.0,676698.0,18000000.0,26730,R,7.2,1.85,2000,103.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2013.0,Music,Nimród Antal,James Hetfield,Mackenzie Gray,Lars Ulrich,103.0,3419967.0,0.0,13359,R,7.2,2.35,19000,93.0,['Music'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008.0,Crime|Drama|Thriller,Gregor Jordan,Austin Nichols,Brad Renfro,Lou Taylor Pucci,97.0,0.0,18000000.0,14324,R,5.1,2.35,1000,98.0,"['Crime', 'Drama', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,Biography|Crime|Drama|Thriller,0,Edgar Ramírez,Nora von Waldstätten,Katharina Schüttler,108.0,145118.0,0.0,10111,Not Rated,7.7,2.35,0,334.0,"['Biography', 'Crime', 'Drama', 'Thriller']",,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009.0,Thriller,Tran Anh Hung,Takuya Kimura,Simón Andreu,Shawn Yue,59.0,0.0,18000000.0,2541,Not Rated,5.5,2.35,342,114.0,['Thriller'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1999.0,Action|Drama|History|Romance|War|Western,Lance Hool,Tom Berenger,Joaquim de Almeida,Mark Moses,10.0,229311.0,11350000.0,899,R,6.2,2.35,271,121.0,"['Action', 'Drama', 'History', 'Romance', 'War', 'Western']",,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1985.0,Horror,George A. Romero,Greg Nicotero,John Amplas,Joseph Pilato,184.0,0.0,3500000.0,49669,Unrated,7.2,1.85,3000,87.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,Action|Crime|Drama|Thriller,Chuck Russell,Sam Trammell,Rebecca De Mornay,Amanda Schull,23.0,0.0,18000000.0,4510,R,5.2,0.0,0,92.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006.0,Action|Animation|Sci-Fi|Thriller,Christian Volckman,Romola Garai,Catherine McCormack,Kevork Malikyan,112.0,63260.0,14000000.0,14325,R,6.7,2.35,0,105.0,"['Action', 'Animation', 'Sci-Fi', 'Thriller']",,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2015.0,Drama|Western,Jon Cassar,Demi Moore,Landon Liboiron,Michael Wincott,45.0,0.0,11000000.0,4693,R,6.3,2.35,0,90.0,"['Drama', 'Western']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985.0,Action|Adventure|Fantasy,Richard Fleischer,Ernie Reyes Jr.,Brigitte Nielsen,Sandahl Bergman,59.0,0.0,17900000.0,30215,PG-13,5.0,2.35,0,89.0,"['Action', 'Adventure', 'Fantasy']",,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,Drama|Horror|Mystery|Thriller,Rodrigo Cortés,Robert De Niro,Toby Jones,Craig Roberts,195.0,0.0,14000000.0,48162,R,6.2,2.35,10000,114.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2007.0,Comedy,Greg Mottola,Emma Stone,Joe Lo Truglio,Kevin Corrigan,256.0,121463226.0,20000000.0,422606,R,7.6,1.85,0,119.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Comedy|Crime|Drama,Tyler Perry,Vanessa Ferlito,Keshia Knight Pulliam,Derek Luke,44.0,90485233.0,0.0,9544,PG-13,4.1,1.85,804,103.0,"['Comedy', 'Crime', 'Drama']",,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,Action|Horror,David Hayter,Jason Momoa,Jennifer Hale,Stephen McHattie,59.0,0.0,18000000.0,5693,R,5.3,2.35,0,91.0,"['Action', 'Horror']",,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008.0,Drama|Music|Musical|Romance,Jon M. Chu,Cassie Ventura,Mari Koda,Luis Rosado,97.0,58006147.0,23000000.0,67653,PG-13,6.2,1.85,0,98.0,"['Drama', 'Music', 'Musical', 'Romance']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2005.0,Action|Animation|Comedy|Crime|Family,Cory Edwards,Anne Hathaway,Chazz Palminteri,Jim Belushi,142.0,51053787.0,17500000.0,45900,PG,6.5,1.85,0,80.0,"['Action', 'Animation', 'Comedy', 'Crime', 'Family']",,,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.0,Drama|History|War,Terry George,Don Cheadle,Sophie Okonedo,Hakeem Kae-Kazim,187.0,23472900.0,17500000.0,264533,PG-13,8.1,2.35,12000,121.0,"['Drama', 'History', 'War']",,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007.0,Action|Crime|Drama|Thriller,Xavier Gens,Henry Ian Cusick,Dougray Scott,Ulrich Thomsen,193.0,39687528.0,24000000.0,140780,R,6.3,2.35,0,94.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013.0,Drama|Family|Music|Musical,Kasi Lemmons,Jennifer Hudson,Mary J. Blige,Vondie Curtis-Hall,40.0,7017178.0,17500000.0,1633,PG,4.4,2.35,0,93.0,"['Drama', 'Family', 'Music', 'Musical']",,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014.0,Action|Thriller,Brian A Miller,Bruce Willis,50 Cent,Jessica Lowndes,46.0,0.0,18000000.0,13133,R,4.6,2.35,0,93.0,"['Action', 'Thriller']",,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002.0,Crime|Drama|Thriller,Matt Dillon,Kirk Fox,Shawn Andrews,Rob Campbell,38.0,325491.0,17500000.0,4387,R,6.0,1.85,204,116.0,"['Crime', 'Drama', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2001.0,Fantasy|Horror|Thriller,Alejandro Amenábar,Fionnula Flanagan,Elaine Cassidy,Eric Sykes,239.0,96471845.0,17000000.0,268581,PG-13,7.6,1.85,20000,101.0,"['Fantasy', 'Horror', 'Thriller']",,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1986.0,Action|Adventure|Sci-Fi,James Cameron,Michael Biehn,Carrie Henn,Jenette Goldstein,250.0,85200000.0,18500000.0,488537,R,8.4,1.85,18000,154.0,"['Action', 'Adventure', 'Sci-Fi']",,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1964.0,Drama|Family|Musical|Romance,George Cukor,Jeremy Brett,Rex Harrison,Theodore Bikel,82.0,72000000.0,17000000.0,66959,Approved,7.9,2.2,0,170.0,"['Drama', 'Family', 'Musical', 'Romance']",,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1997.0,Horror|Mystery|Thriller,Jim Gillespie,Muse Watson,Sarah Michelle Gellar,Anne Heche,140.0,72219395.0,17000000.0,105585,R,5.6,2.35,0,99.0,"['Horror', 'Mystery', 'Thriller']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2014.0,Comedy,Luke Greenfield,Rob Riggle,Damon Wayans Jr.,James D'Arcy,129.0,82389560.0,17000000.0,106820,R,6.5,1.85,14000,104.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.0,Adventure|Comedy|Drama|Romance,Alexander Payne,Virginia Madsen,Patrick Gallagher,M.C. Gainey,285.0,71502303.0,12000000.0,149966,R,7.5,1.85,0,126.0,"['Adventure', 'Comedy', 'Drama', 'Romance']",,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006.0,Comedy,Jay Chandrasekhar,Chris Moss,Owain Yeoman,Jay Chandrasekhar,91.0,19179969.0,17500000.0,54710,R,6.3,2.35,0,110.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978.0,Horror|Thriller,John Carpenter,Jamie Lee Curtis,Donald Pleasence,P.J. Soles,318.0,47000000.0,300000.0,157857,R,7.9,2.35,12000,101.0,"['Horror', 'Thriller']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2002.0,Action|Adventure|History,Yimou Zhang,Jet Li,Tony Chiu Wai Leung,Maggie Cheung,283.0,84961.0,31000000.0,149414,PG-13,7.9,2.35,0,80.0,"['Action', 'Adventure', 'History']",,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.0,Comedy|Drama|Family|Fantasy|Sci-Fi,John Hoffman,Liam Aiken,Molly Shannon,Kevin Nealon,52.0,37566230.0,17000000.0,3407,PG,5.1,1.85,309,87.0,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013.0,Comedy|Drama,Malcolm D. Lee,Harold Perrineau,Sanaa Lathan,Eddie Cibrian,56.0,70492685.0,17000000.0,11600,R,6.7,2.35,7000,123.0,"['Comedy', 'Drama']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,Action|Crime|Drama|Thriller,Joe Carnahan,Ryan Reynolds,Common,Alex Rocco,186.0,35635046.0,17000000.0,121058,R,6.7,2.35,3000,109.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010.0,Horror|Mystery,Kevin Greutert,Costas Mandylor,Gina Holden,Betsy Russell,178.0,45670855.0,20000000.0,67978,R,5.6,1.85,12000,90.0,"['Horror', 'Mystery']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2002.0,Comedy|Romance,Michael Lehmann,Emmanuelle Vaugier,Vinessa Shaw,Paulo Costanzo,140.0,37939782.0,17000000.0,62272,R,5.6,1.85,2000,96.0,"['Comedy', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010.0,Action|Adventure|Sci-Fi,Joseph Kosinski,Jeff Bridges,Olivia Wilde,James Frain,469.0,172051787.0,170000000.0,264186,PG,6.8,2.35,30000,125.0,"['Action', 'Adventure', 'Sci-Fi']",,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,Comedy|Music|Romance,John Fortenberry,Will Ferrell,Chris Kattan,Dan Hedaya,63.0,30324946.0,17000000.0,48458,PG-13,6.2,1.85,0,82.0,"['Comedy', 'Music', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011.0,Drama|Fantasy|Romance,Daniel Barnz,Alex Pettyfer,Mary-Kate Olsen,Erik Knudsen,148.0,27854896.0,17000000.0,64190,PG-13,5.6,2.35,16000,86.0,"['Drama', 'Fantasy', 'Romance']",,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006.0,Horror,Alexandre Aja,Dan Byrd,Greg Nicotero,Vinessa Shaw,265.0,41777564.0,15000000.0,129719,R,6.4,2.35,0,108.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003.0,Comedy,Sam Weisman,Kevin Grevioux,Jenna Boyd,Mary McCormack,75.0,22734486.0,17000000.0,11815,PG-13,5.6,2.35,320,98.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,Biography|Drama|Sport,Niki Caro,Morgan Saylor,Valente Rodriguez,Diana Maria Riva,113.0,44469602.0,17000000.0,23480,PG,7.4,2.35,21000,129.0,"['Biography', 'Drama', 'Sport']",,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010.0,Comedy,Erik White,Brandon T. Jackson,Loretta Devine,Shad Moss,62.0,24708699.0,0.0,7991,PG-13,4.9,2.35,0,99.0,['Comedy'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,Comedy|Crime|Drama|Music|Romance,Chris Robinson,T.I.,Adam Boyer,Malika,54.0,21160089.0,0.0,8522,PG-13,6.0,2.35,874,105.0,"['Comedy', 'Crime', 'Drama', 'Music', 'Romance']",,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2012.0,Comedy|Music|Romance,Jason Moore,Anna Kendrick,Hana Mae Lee,Ben Platt,223.0,64998368.0,17000000.0,213898,PG-13,7.2,1.85,36000,112.0,"['Comedy', 'Music', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2001.0,Comedy|Drama|Romance|Sport,Michael Tollin,Marc Blucas,Brian Dennehy,Bruce Davison,50.0,19693891.0,34000000.0,12993,PG-13,4.9,1.85,476,108.0,"['Comedy', 'Drama', 'Romance', 'Sport']",,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1998.0,Crime|Drama|Thriller,Sam Raimi,Gary Cole,Bridget Fonda,Chelcie Ross,125.0,16311763.0,17000000.0,50656,R,7.5,1.85,0,121.0,"['Crime', 'Drama', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002.0,Horror|Mystery|Thriller,Robert Harmon,Alexander Gould,Ethan Embry,Marc Blucas,81.0,12693621.0,17000000.0,10885,PG-13,4.8,2.35,814,89.0,"['Horror', 'Mystery', 'Thriller']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2006.0,Comedy|Romance,Trent Cooper,Thomas F. Wilson,Larry the Cable Guy,Megyn Price,37.0,15655665.0,4000000.0,9104,PG-13,3.1,1.33,110,89.0,"['Comedy', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999.0,Adventure|Comedy|Family|Fantasy|Musical,Gary Halvorson,Vanessa Williams,Kevin Clash,Caroll Spinney,44.0,11634458.0,17000000.0,2045,G,5.8,1.85,339,73.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",,,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009.0,Crime|Drama|Thriller,Antoine Fuqua,Don Cheadle,Lili Taylor,Armando Riesco,197.0,27154426.0,17000000.0,52852,R,6.7,2.35,4000,132.0,"['Crime', 'Drama', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1963.0,Action|Adventure|Drama|History|War,Nicholas Ray,Ava Gardner,David Niven,John Ireland,15.0,0.0,9000000.0,4550,Unrated,6.8,2.2,419,154.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013.0,Horror,Fede Alvarez,Lou Taylor Pucci,Elizabeth Blackmore,Ellen Sandweiss,543.0,54239856.0,17000000.0,125016,R,6.5,2.35,70000,96.0,['Horror'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,Comedy|Romance,Donald Petrie,Nia Vardalos,Harland Williams,Rachel Dratch,112.0,8662318.0,17000000.0,15033,PG-13,5.9,1.85,0,98.0,"['Comedy', 'Romance']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006.0,Comedy|Music,Paul Weitz,Judy Greer,Dennis Quaid,Chris Klein,153.0,7156725.0,19000000.0,22639,PG-13,5.5,1.85,300,107.0,"['Comedy', 'Music']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1987.0,Action|Adventure|Family|Sci-Fi,Sidney J. Furie,Jim Broadbent,Margot Kidder,William Hootkins,94.0,15681020.0,17000000.0,33570,PG,3.6,2.35,1000,134.0,"['Action', 'Adventure', 'Family', 'Sci-Fi']",,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007.0,Drama,Ian Iqbal Rashid,DeRay Davis,Clé Bennett,Conrad Coates,62.0,7070459.0,0.0,4600,PG-13,3.3,1.85,238,94.0,['Drama'],,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,Action|Crime|Drama|Thriller,Wayne Kramer,Paul Walker,Chazz Palminteri,Ivana Milicevic,157.0,6855137.0,17000000.0,88590,R,7.4,2.35,0,122.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2004.0,Biography|Drama|Romance|Sport,Rowdy Herrington,Aidan Quinn,Jeremy Northam,Paul Freeman,35.0,2694071.0,0.0,3222,PG,6.7,2.35,352,128.0,"['Biography', 'Drama', 'Romance', 'Sport']",,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1986.0,Adventure|Crime|Drama|Romance,Jim Goddard,Victor Wong,Paul Freeman,Clyde Kusatsu,21.0,2315683.0,17000000.0,4081,PG-13,3.0,1.85,154,97.0,"['Adventure', 'Crime', 'Drama', 'Romance']",,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006.0,Drama|Mystery|Romance|Thriller,Neil Burger,Rufus Sewell,Eddie Marsan,Jake Wood,236.0,39825798.0,16000000.0,295375,PG-13,7.6,1.85,15000,110.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1981.0,Adventure|Horror|Thriller,Noel Marshall,Tippi Hedren,Melanie Griffith,Zakes Mokae,50.0,2000000.0,17000000.0,1275,PG,6.4,2.35,0,102.0,"['Adventure', 'Horror', 'Thriller']",,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2003.0,Biography|Crime|Drama|Thriller,Joel Schumacher,Brenda Fricker,David Murray,Gerard McSorley,106.0,1569918.0,17000000.0,16234,R,6.9,2.35,0,98.0,"['Biography', 'Crime', 'Drama', 'Thriller']",,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014.0,Crime|Drama|Romance|Thriller,Andrea Di Stefano,Josh Hutcherson,Brady Corbet,Carlos Bardem,106.0,106869.0,17000000.0,13762,R,6.6,0.0,0,120.0,"['Crime', 'Drama', 'Romance', 'Thriller']",,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2006.0,Comedy|Mystery|Sci-Fi|Thriller,Richard Kelly,Janeane Garofalo,Curtis Armstrong,Chris Andrew Ciulla,173.0,273420.0,17000000.0,32671,R,5.5,2.35,0,160.0,"['Comedy', 'Mystery', 'Sci-Fi', 'Thriller']",,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
